,acc_x,acc_y,acc_z,acc_label,gyr_x,gyr_y,gyr_z,light_lux,lin_acc_x,lin_acc_y,lin_acc_z,loc_Latitude (°),loc_Longitude (°),loc_height,loc_speed,loc_Direction (°),loc_horizontal_accuracy,loc_vertical_accuracy,mang_Magnetic field x (µT),mang_Magnetic field y (µT),mang_Magnetic field z (µT)
2023-06-07 17:59:16.077333,-6.7108421752612974,6.650838945149495,-0.8208059387504917,cycling,-0.006267158300293251,0.010209160540538012,0.006454297978457692,3950.046685784111,-0.022388416437576483,-0.03652148635238447,-0.0013195933806366884,52.356384266666666,4.865301525166666,5.688788756883332,5.696000011716667,71.76166674383333,15.663935597833333,8.37817657835,17.206910174709833,-40.22974323085667,16.287475488712168
2023-06-07 18:00:16.077333,-6.837454436592663,6.468415088941799,-0.9555387609581977,cycling,0.0025970425526530747,0.001668818847864938,0.002055057352410775,4442.703404523111,-0.006930630905129142,-0.02205138149678221,-0.02378397254422859,52.35751415733333,4.869935124166665,9.402996952566665,5.292499995316666,61.111666615833336,11.750180181333333,5.131206647516665,17.633466882284832,-40.580316310255,14.3013175491445
2023-06-07 18:01:16.077333,-6.9876504129678265,6.293330417230656,-1.1976277492498408,cycling,-0.009586539931342841,0.01626516026884405,0.0034846372125549806,4000.2078824833334,-0.011749353776327983,-0.015709401599435163,-0.020078917412708206,52.35888564816667,4.874013389999999,6.954537789916667,5.431166660733333,44.05666661215,12.558718808999998,6.02704752295,16.877278380159357,-41.726648646691665,10.28230417836035
2023-06-07 18:02:16.077333,-7.087259114622167,6.21242726817658,-0.8475096329138948,cycling,0.0029991661113342653,0.0033341082651457132,0.006132569333954976,4162.346408234555,-0.01151477938544389,-0.04154592929054442,-0.043532462862956006,52.36061824236365,4.877653971272728,17.801779629145457,5.104727259563638,67.07999954163637,15.445385204909092,9.72335631650909,17.337342396353993,-37.797978262899996,14.203556922146603
2023-06-07 18:03:16.077333,-7.0314657424971605,6.331726119308797,-0.5045881618129977,cycling,-0.003880866309470959,0.007219035102719444,0.0025614877626246066,6334.113596925116,0.002638483563657429,-0.006134407933145003,-0.004842915542421665,52.36138305448276,4.880849016551725,12.026169771068968,4.384827552103448,58.12413787896553,11.005385003793105,5.152540535827586,16.834794576506805,-40.68512984662478,12.084962068241222
2023-06-07 18:04:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:05:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:06:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:07:16.077333,-5.813207254209839,7.233028277673837,-1.3033953093632336,cycling,0.0027896663599309506,0.015556391232947674,-0.0003804370329187896,9735.280592284671,-0.014329447631614088,-0.005971202867374322,-0.0034596426354407787,52.363138888837206,4.881444807674418,46.04459466488372,4.361162798209303,153.3581399027907,9.825588259418604,9.05589229011628,8.448019280975062,-36.33208657122941,-10.23675555473932
2023-06-07 18:08:16.077333,-6.687798698668448,6.329646078248825,-2.110997030087817,cycling,0.004466722750742978,0.002614411621689517,0.005340383141915314,1174.4188969598224,-0.0088316249151152,-0.0531072606075706,-0.046164148870794154,52.364882215166666,4.880654495166666,19.32136197816667,4.826666688983334,327.6299992883333,12.944026366816665,8.007206201333334,24.634871893256,-34.034646365676664,-9.522128276560819
2023-06-07 18:09:16.077333,-6.575648241053273,6.572160719387253,-1.6250302625922854,cycling,-0.008418158530433983,0.013231189662428748,0.010105138688384413,2126.0383656003332,-0.022263902226423275,-0.040589186173973224,-0.023513826802226672,52.367520193333334,4.878868724166667,15.569735595999997,4.814333367416667,335.51166585333334,13.927467854333333,9.659516183500001,25.7724791627135,-39.512596698753335,-9.828393004508726
2023-06-07 18:10:16.077333,-6.620178196053129,6.429942580963212,-1.8323437753836864,cycling,0.005034205772175038,0.005406777789101248,0.008400494762269598,5579.068499794778,-0.026949168706057708,-0.06480975944957103,-0.06235003329466644,52.37007245683333,4.877140904333333,10.935504635300001,4.881833378533332,335.5499979666667,5.925058341016666,5.7954445679166655,21.444433687413817,-36.519320687285,-7.997010380825275
2023-06-07 18:11:16.077333,-6.101674056496414,6.476104800320805,-2.339705834700616,cycling,0.019552564440283082,-0.029965238651780846,0.01438474201566134,15261.578977937292,-0.025604422983527136,-0.023033132771245204,-0.006093865906292218,52.37227382413792,4.875945805689655,8.301329527974138,3.560517251539655,151.9534471052224,7.176959469431034,6.7993972425,19.318650756699714,-40.864396155732884,0.8165282760280002
2023-06-07 18:12:16.077333,-5.8377560289309205,6.718416857684497,-2.889480818342478,cycling,0.0032674690896110983,0.008137694421403201,0.002976828639559249,28664.289772554446,-0.014074037014811198,-0.051901399828245876,-0.06254971143215463,52.374483106999996,4.876284802833334,10.303554314066666,3.8241666674666663,103.08999997316667,17.365260433783337,11.425592215616666,14.792186579460468,-40.104123893773334,1.1764520773808236
2023-06-07 18:13:16.077333,-6.009175442703465,6.464531428372839,-2.6137052803504965,cycling,0.002238647616865769,-0.006049584375970603,0.004400332442671722,34608.858262092675,-0.05785608042137081,-0.07703980872964453,-0.08822249281913318,52.376515607777776,4.877172700000001,11.494608674199998,3.7688889059422226,30.31555524426667,20.585392634222224,12.117236836266668,9.54402071223079,-43.275857769753415,7.006374266112127
2023-06-07 18:14:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:15:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:16:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:17:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:18:16.077333,-5.111310014045054,-1.2992330907008507,8.21998457918746,hammocking,-0.007689229557706769,0.03140515961503294,0.0011771498355749033,2418.2376948041237,0.06326027965771243,0.0158010019712643,0.09977541199689301,52.37713952200001,4.878039656,12.631438176,0.0,0.0,16.544821547999998,23.8345861914,-1.1647901320122065,18.330383477873017,-58.79863471384127
2023-06-07 18:19:16.077333,-3.5393735952649186,-1.1544271171062936,7.808368169837103,hammocking,-0.004574756936459139,-0.024412350580879507,-0.016901994459855785,1142.7238201436667,-0.013839559298504587,-0.0074136832808222265,0.06408208014025304,52.37712700049999,4.8779021689999995,28.48688061866667,0.0,0.0,8.780525422016666,11.37358436601667,-8.294659879223266,15.810870293040617,-50.392208841504356
2023-06-07 18:20:16.077333,6.949622719643268,2.60840791907786,7.026150882930207,hammocking,0.0009761515204806512,-0.001800883223309514,0.0006611885695150791,453.0915927796778,0.0981364161449778,0.02855491330155683,0.07718190682646252,52.37714734383334,4.877926257166667,27.1782634075,0.0,0.0,12.279847860500002,8.053265213866666,-65.06176710006167,-11.287236453570168,-12.056377300861675
2023-06-07 18:21:16.077333,7.317198260746769,2.8332342296237867,6.5744238701780136,hammocking,0.0012050372340223444,-0.004419813044342671,-0.00044326774889287746,288.70786147366664,0.09414746664347977,0.028468390501677748,0.10464957916652422,52.377168005666675,4.877955733333333,23.85243582666666,0.0,0.0,12.430172856666665,9.369570255150002,-65.98399971197333,-13.433775568998332,-8.730732597502872
2023-06-07 18:22:16.077333,7.503319626740711,2.9208671067082412,6.340253370270101,hammocking,-0.0010480193665105512,0.0014447094427309706,0.00016804492170817905,245.97180940255555,0.11179295975693675,0.03511461368158349,0.10709340628630928,52.377174057000005,4.877956787833332,22.089004006666674,0.0,0.0,12.816587130333334,10.382611052233333,-66.36615455881167,-14.395257557341667,-6.865346532585293
2023-06-07 18:23:16.077333,7.654991107887318,2.995763838613598,6.103494295060473,hammocking,0.0011499339249560554,-0.0049980628145486075,-0.00035881756836015136,204.2483000282236,0.08713457473665563,0.025591622972561553,0.11425758833016317,52.37718324203703,4.877973008333334,19.69906326518519,0.0,0.0,13.056213625925924,10.47657294648148,-66.75793997231987,-14.867097803144667,-4.96057986867429
2023-06-07 18:24:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:25:16.077333,6.224832430739399,5.694580242808279,5.5714493895449975,hammocking,0.013036917799264356,-0.01530409047668918,-0.0027807673647932294,463.2346169502762,0.022710712726451972,0.02184175309680335,0.08177964955596068,52.377086385999995,4.877833795,38.9493635242,0.0,0.0,14.101314639,20.2000223158,-61.29083041643697,-24.464526258142858,-6.480301559259908
2023-06-07 18:26:16.077333,6.785502818515231,6.023699278402691,4.607226718397236,hammocking,0.0007467309488774688,-0.002033611155764665,-0.0005479938976515189,461.7338429752223,0.10744550731354652,0.0836425355265501,0.08658602798278937,52.377132808500015,4.877889903666667,29.901438563499998,0.011833333473333334,11.15833308,5.860131875383333,6.5062216917,-62.257706957558334,-26.634429475068334,0.6651419526079217
2023-06-07 18:27:16.077333,6.8688601607607955,6.009020372331525,4.535899894750954,hammocking,-0.0036515895946081095,0.005605693535705694,-0.0006361393234214404,456.8898187923333,0.12620981280580834,0.09721240999199253,0.09650389029564113,52.37717151283333,4.8779148548333335,19.429061917666665,0.0,0.0,10.449796088333333,5.288058606783334,-62.614428838225,-26.539230863493334,1.1244963447527734
2023-06-07 18:28:16.077333,6.7592201987568545,5.93624724328395,4.755125820366025,hammocking,0.003597300734045368,-0.004531746128847182,-8.193389501712578e-05,454.13716776411115,0.08822952137555565,0.07039782282188602,0.09990238168244131,52.3771852975,4.877929221833333,16.319714688166666,0.0,0.0,10.166346645216667,4.5215249141,-62.69020305129334,-26.685388891241665,-0.3861848912029632
2023-06-07 18:29:16.077333,6.693671956250451,5.9366812294703415,4.845856134774485,hammocking,0.0009102207830153814,-0.0009220945864716594,-0.00017615720138166528,448.5762183637778,0.10194698739768206,0.07890751186745017,0.08567392533212081,52.377196261833326,4.877954666166667,14.656114751333332,0.0,0.0,10.428412580766665,5.092170317949999,-62.55944548549834,-27.24359987881667,-1.24813724269887
2023-06-07 18:30:16.077333,6.548560145336358,5.873259558439328,5.114090468249623,hammocking,-0.003554020220625736,0.004437857472792799,-0.0008114009412950254,433.61806686277777,0.10494963615391065,0.08381029962108687,0.09528223185149355,52.37720240133333,4.877973076999998,13.687178614000002,0.0,0.0,10.947837543499999,6.846268494933335,-62.41559528033333,-27.689666429991668,-3.207662572941995
2023-06-07 18:31:16.077333,6.5658498785079,5.908627059940316,5.023028601588271,hammocking,0.0032964226375583223,-0.0049860902400008815,-0.0006081481517523736,411.4256413092222,0.07767946806131235,0.0633611336864663,0.09716491890329418,52.37720647583333,4.877983390500001,12.874730019333333,0.0,0.0,11.075248511,5.664450192416667,-62.65301340620501,-28.094726765516665,-2.8657535088862134
2023-06-07 18:32:16.077333,6.551202936001252,5.964826559194838,4.946897140623308,hammocking,-0.0034008236416968075,0.0035945832349135597,-0.00042801930994488,400.223243448405,0.0843970646365067,0.06770625333886024,0.06266601021962342,52.377208833124996,4.877991459166666,12.4708915425,0.0,0.0,10.893005291666666,5.358692109541667,-62.47399970947401,-30.1981394524158,-2.3928004109710104
2023-06-07 18:33:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:34:16.077333,6.717511043204651,6.202415478833523,4.332452093029944,hammocking,-0.0029855243306447514,0.0005591298212979498,-0.002035871308021041,409.27397551412906,0.057551186688254354,0.04930720384713646,0.057182548745337666,52.377224389433955,4.877956690754718,10.182958979207546,0.0164150941490566,12.992452945283018,5.888359587188681,8.452540831981132,-61.28740863902145,-26.903324572125708,2.6748806918154258
2023-06-07 18:35:16.077333,6.295121461425822,6.3038239213153915,4.854276184544052,hammocking,0.00118043347961515,-0.0019627953726770032,-0.00017679902381358587,408.24421637688886,0.08940455303184713,0.08134689532839125,0.10067312381929147,52.3771946735,4.877963272166668,18.800811523500002,0.06416666756166665,44.91000003683334,12.011108409783333,11.253768253433332,-58.796798856835,-31.199986582143328,-0.22099486271872326
2023-06-07 18:36:16.077333,6.305804553455696,6.10674234762913,5.101914160809125,hammocking,0.0004533069781785147,-0.0011319994412831633,-0.00017400127264382631,446.43174275622226,0.0868646393515545,0.07592954927411089,0.07431272213146692,52.377192444833334,4.8779488,16.426110238,0.14750000139,123.46833292883335,11.043003495333334,7.931631962366668,-59.784384740071665,-30.715274498399996,-2.2663004251920236
2023-06-07 18:37:16.077333,6.323984507023163,6.073140390977505,5.11912988435864,hammocking,-0.0014529819662763748,0.0014720232216642857,-0.00046459093492871373,428.41426713511106,0.08050142397930989,0.07070087653946695,0.09580439107642982,52.37718618433333,4.877900369666665,17.1909526345,0.14383333300166665,108.11166555463332,10.938578510000003,7.36572102705,-60.160100004175,-30.637847190683335,-2.36830462743248
2023-06-07 18:38:16.077333,6.338870465543936,6.063527293955478,5.117550077829746,hammocking,0.0008698364362991098,-0.002165460543387198,-0.00016751140274943375,431.04616675555553,0.0908384213294347,0.0788076674800615,0.09749564084631201,52.377195691500006,4.877938752666667,14.663296679499998,0.15733333303833333,77.23500013633334,11.164383904166668,8.186090032233333,-60.19101076695,-30.527803183983334,-2.414808986060453
2023-06-07 18:39:16.077333,6.356136249036187,6.058853534921634,5.101487429111539,hammocking,0.0020785601986528916,-0.003469678217934014,-0.00022592037007298732,416.3472919041111,0.08598862318793354,0.07450382570803271,0.08556138900191257,52.377160822833325,4.877928719833334,19.334727109666666,0.2649999991,102.86500047466667,11.1024304705,7.891873653799999,-60.143396153139996,-30.28410414887667,-2.0747156935115068
2023-06-07 18:40:16.077333,6.117770302018177,6.3281116505444714,5.01408444285405,hammocking,-0.002037597451628003,0.0003246817350676904,-0.0014833182444115227,386.15956519223334,0.08109240756319586,0.07538209657737963,0.0702073811748884,52.377209715333336,4.877989824833333,14.479047404766668,0.2036666673966667,92.69166653866667,10.9911259335,7.1415005604166675,-59.445196296555,-38.025778696448334,-2.5649015133003052
2023-06-07 18:41:16.077333,6.098583676105865,6.255664647256363,5.065857920691258,hammocking,-0.016326385780769517,0.016437191945184136,-0.0011455381098196976,393.04168135925926,0.08459401201181302,0.07894717748925702,0.053522603369861914,52.37717979200001,4.877981754,17.455042218,0.03799999952,12.980000305999999,12.154348945999999,9.5742998118,-59.168610949064224,-37.13003892812844,-2.919068195429541
2023-06-07 18:42:16.077333,7.232597432524798,5.94082715055532,3.800038321335736,hammocking,0.02027567954231435,-0.028311421620125118,0.004825657382662658,346.5440788222222,-0.020295765034296833,-0.0010737816435815873,0.12001133336004982,52.37718003,4.878071820000001,8.764709440999999,0.0,0.0,23.869478225,23.85108495,-62.94445885096567,-22.179861392145924,6.646853084047425
2023-06-07 18:43:16.077333,6.86626731482526,6.185029844888963,4.134749390406019,hammocking,-0.0027472060470871812,0.0012748929589078523,-0.0021996306890414326,368.6824643618889,0.06504491234716984,0.05250362077095245,0.041158289382064894,52.37718858466666,4.8779895243333335,14.24196809683333,0.006833333273333331,3.039999945166667,8.966790501466667,12.396167771366665,-62.00762730666167,-26.324701989696667,3.739962796394289
2023-06-07 18:44:16.077333,6.676717547096542,6.294916775900512,4.340774494617782,hammocking,-0.00017924309436574768,-0.00036950900366519235,-0.0005766595815611205,369.38866454788894,0.08522554103787489,0.0743772285549612,0.08877541171915547,52.37720727933334,4.877954919333333,11.929067435216666,0.055666667223333334,43.819999504833326,11.751527293166667,9.21505626035,-61.15963787452499,-28.269764212586665,2.4991719802492196
2023-06-07 18:45:16.077333,6.469957857985907,6.2108680588268665,4.662213519098081,hammocking,0.0020841586676095493,-0.004435459158403538,1.9157643404139723e-07,366.41633943133326,0.0690196839704678,0.0660597064241621,0.10966479203621632,52.37718039633334,4.877881849666666,19.103054284333336,0.06483333309499999,35.97500038166667,11.306280548833332,7.602381777833333,-60.535459426855,-28.89316794869334,0.08289697376135655
2023-06-07 18:46:16.077333,6.922795726439141,6.128438170936395,4.176057580672837,hammocking,-0.0002372454361183966,-0.0014573493240609846,-0.000500130401575653,355.8354886535555,0.09422884127263355,0.07591215773715584,0.06633212619662729,52.377179340666665,4.877915202333335,19.864546782666665,0.12899999991333336,93.56333426233333,11.052650244333334,6.6733366012,-61.588831797853324,-27.841743502916668,4.126165983998929
2023-06-07 18:47:16.077333,6.952671453070533,6.133240068218198,4.117578355933417,hammocking,-0.0025321750358631573,0.001318775284204969,-0.0008627560921278481,349.9898395960001,0.08704228115790263,0.07155683162577639,0.08091718440581565,52.37719392566666,4.8779122365,14.49199175905,0.093166666975,73.80500054248334,10.789377959666666,6.504462337483332,-61.75998967737,-27.857936966828333,4.752961304514136
2023-06-07 18:48:16.077333,6.903250830957687,6.098311009088574,4.261601468240953,hammocking,0.002264948406931011,-0.003964229139600059,-0.00026029538854794546,351.45848892066664,0.08809474690066045,0.0715033116992473,0.07065015555440515,52.377210664666656,4.877904080333334,7.176660265076666,0.09800000042166664,85.30499877833333,11.442905505166664,8.250217223233333,-61.77434704086666,-27.586769590324998,3.66349522821461
2023-06-07 18:49:16.077333,6.882985386065347,6.054104656330733,4.347510242916364,hammocking,0.00016001687783939137,-0.0014836344379356248,-0.0006282788467162524,341.215441103253,0.07964605918254071,0.06462276625551487,0.0717145775475806,52.377205620545446,4.877936637636364,7.893546720187271,0.1119999996618182,91.0927262718182,10.704849781090907,6.637564945272726,-61.987676499924135,-27.54184105763367,3.044107094406841
2023-06-07 18:50:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:51:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:52:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:53:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:54:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:55:16.077333,,,,,,,,,,,,,,,,,,,,,
2023-06-07 18:56:16.077333,6.567255782755047,2.2736898939442463,7.302893582712921,hammocking,-0.0029140505670707632,0.004583656708437865,0.009559340185400556,188.63190763280002,0.02414703369139704,-0.0005414430147628564,0.010944728380393844,52.37720832428572,4.878021655714286,-1.3150625912857155,0.7242857281571429,215.91428919999998,31.789764948571428,47.97666941057143,-63.28191708600135,-9.791079773276278,-14.314581399729198
2023-06-07 18:57:16.077333,7.628218401518093,1.5684841868233792,6.589104261581496,hammocking,0.0013898476417580998,-0.002599445029268977,0.002171486869270005,233.25608400773334,0.06715493557965233,0.007829222179683097,0.08965659915608579,52.37715193116666,4.877888289666668,23.844582856999995,0.01649999991,16.753333028333333,12.722139088349998,15.483348640066668,-68.74462783812167,-5.6826256900221175,-6.188118449627935
2023-06-07 18:58:16.077333,7.120065317537761,1.3231241041821737,7.246114915234802,hammocking,-0.00042848966312593524,-0.0006640007329182946,0.0004426108202894911,226.34723407065553,0.10586171805905953,0.011629507360744907,0.11672022502874844,52.377165802666674,4.877920360833334,20.644556947500003,0.0,0.0,11.581834793333332,8.325706466099998,-67.817090311045,-1.9024455950244168,-11.290040412514111
2023-06-07 18:59:16.077333,7.062305704578535,0.9396995796687433,7.366016604487346,hammocking,-8.173261940636388e-05,-0.00511548627504596,0.001057102498837346,53.30347720662779,0.0888279086765138,0.004600749191912846,0.15106264850184584,52.377174786999994,4.8779305891666676,18.987299142666664,0.0,0.0,11.7903257055,8.108322866833333,-66.69978179230166,1.8944118958615135,-11.441212651694794
2023-06-07 19:00:16.077333,7.180547396747321,0.7842829954193022,7.2775502931822444,hammocking,-0.0006369218298696899,0.00423204773810166,-0.00010505417023339375,18.176025622666668,0.10398861575603356,0.0032818479834028436,0.1197785056397709,52.37717375533334,4.877926717333334,19.357346504833334,0.0,0.0,12.642398421,8.810520633116665,-66.82830874948166,3.6736252992948333,-10.831505456253895
2023-06-07 19:01:16.077333,7.177667535852332,0.78808596346899,7.257417629283888,hammocking,-0.00035712379187393393,-0.005539904241661307,-0.00019857448722026896,17.951025686366666,0.08880223175220547,0.002994264072426338,0.11178532888885655,52.377173412333335,4.877930363166667,19.20045218433334,0.0,0.0,13.224586565999997,8.939995185649998,-66.929251551865,3.5542401672983335,-10.822959355229349
2023-06-07 19:02:16.077333,7.17623289863752,0.7958768235775576,7.256778477266035,hammocking,-0.000508260853077373,-0.0035147482583350346,-0.0002198077824753409,17.873775690811115,0.072344637836708,0.002500255915893559,0.12292300952621966,52.377177559166675,4.877933557166667,18.190550825999996,0.0,0.0,13.17646567,8.813111662816665,-67.04799214294835,3.5083986665125,-10.671707821740723
2023-06-07 19:03:16.077333,7.176095872547349,0.796250622694783,7.267626389066125,hammocking,-0.0004050837670724512,-0.003130734337458251,-0.0001380536060504875,17.802876758318583,0.09767374409135283,0.002850551455100694,0.1126767086335192,52.37717828711112,4.877931059111111,18.291384886444444,0.0,0.0,14.49930186822222,9.882755640155555,-66.96244631492478,3.512504089740044,-10.887479522919227
